date,worker_id,shift,dock_id,dock_in_use,items_picked,hours_worked,orders_completed,errors
2023-04-28 00:00:00,W011,Night,1,1,45,0.98,6,0
2023-04-28 01:00:00,W015,Night,1,1,46,0.92,13,0
2023-04-28 02:00:00,W019,PM,1,0,56,0.86,8,0
2023-04-28 03:00:00,W007,AM,1,1,44,0.74,8,0
2023-04-28 04:00:00,W028,PM,1,0,44,0.7,8,0
2023-04-28 05:00:00,W043,Night,8,1,36,0.52,11,0
2023-04-28 06:00:00,W005,AM,4,1,45,0.68,8,0
2023-04-28 07:00:00,W005,Night,5,1,44,0.92,8,0
2023-04-28 08:00:00,W030,Night,6,1,57,0.69,5,0
2023-04-28 09:00:00,W032,AM,4,0,54,0.73,10,0
2023-04-28 10:00:00,W008,AM,6,1,47,0.64,11,0
2023-04-28 11:00:00,W010,PM,2,1,64,0.64,9,1
2023-04-28 12:00:00,W038,PM,7,1,54,0.53,3,0
2023-04-28 13:00:00,W047,Night,3,1,39,0.81,7,0
2023-04-28 14:00:00,W032,AM,5,1,42,0.72,10,0
2023-04-28 15:00:00,W048,AM,2,0,50,0.8,8,0
2023-04-28 16:00:00,W028,PM,4,1,52,0.77,9,0
2023-04-28 17:00:00,W017,Night,3,1,46,0.9,6,1
2023-04-28 18:00:00,W031,Night,7,1,40,0.88,7,1
2023-04-28 19:00:00,W008,PM,2,0,56,0.89,7,0
2023-04-28 20:00:00,W040,AM,7,0,45,0.75,12,0
2023-04-28 21:00:00,W025,PM,7,0,54,0.68,13,1
2023-04-28 22:00:00,W009,PM,8,1,40,0.97,8,2
2023-04-28 23:00:00,W002,PM,6,1,44,0.53,7,0
2023-04-29 00:00:00,W015,PM,3,1,38,0.58,8,0
2023-04-29 01:00:00,W050,AM,6,1,54,0.71,8,0
2023-04-29 02:00:00,W003,PM,7,0,48,0.81,8,0
2023-04-29 03:00:00,W049,AM,8,1,32,0.5,6,0
2023-04-29 04:00:00,W036,PM,2,1,58,0.86,8,0
2023-04-29 05:00:00,W004,Night,7,1,58,0.78,11,0
2023-04-29 06:00:00,W014,AM,4,1,41,0.74,7,0
2023-04-29 07:00:00,W041,Night,7,1,50,0.71,4,0
2023-04-29 08:00:00,W041,PM,6,1,54,0.76,10,0
2023-04-29 09:00:00,W025,PM,3,1,57,0.58,7,1
2023-04-29 10:00:00,W050,PM,2,1,54,0.55,7,0
2023-04-29 11:00:00,W010,AM,6,0,52,0.64,8,0
2023-04-29 12:00:00,W021,Night,7,0,40,0.85,10,0
2023-04-29 13:00:00,W036,AM,4,0,52,0.79,9,1
2023-04-29 14:00:00,W012,AM,5,1,39,0.74,9,0
2023-04-29 15:00:00,W027,PM,8,0,52,0.79,11,1
2023-04-29 16:00:00,W040,Night,4,0,46,0.78,3,0
2023-04-29 17:00:00,W002,PM,7,0,51,0.65,9,0
2023-04-29 18:00:00,W013,AM,4,1,44,0.55,7,0
2023-04-29 19:00:00,W032,PM,8,1,50,0.95,9,0
2023-04-29 20:00:00,W031,Night,5,1,45,0.8,9,0
2023-04-29 21:00:00,W016,PM,4,0,49,0.85,8,0
2023-04-29 22:00:00,W032,Night,5,0,46,0.73,11,0
2023-04-29 23:00:00,W032,Night,7,1,59,0.88,12,0
2023-04-30 00:00:00,W034,PM,5,0,39,0.79,11,0
2023-04-30 01:00:00,W011,AM,6,0,43,0.53,8,0
2023-04-30 02:00:00,W010,PM,6,0,30,0.95,10,1
2023-04-30 03:00:00,W015,AM,5,1,48,0.65,10,0
2023-04-30 04:00:00,W017,AM,2,1,48,0.57,8,0
2023-04-30 05:00:00,W040,PM,3,0,42,0.54,10,1
2023-04-30 06:00:00,W018,AM,2,0,33,0.86,11,0
2023-04-30 07:00:00,W009,AM,5,1,52,0.85,4,0
2023-04-30 08:00:00,W025,PM,3,1,52,0.85,5,1
2023-04-30 09:00:00,W040,PM,6,1,50,0.96,8,0
2023-04-30 10:00:00,W014,PM,3,1,39,0.67,14,0
2023-04-30 11:00:00,W025,AM,5,1,51,0.78,6,0
2023-04-30 12:00:00,W050,Night,6,1,41,0.81,10,1
2023-04-30 13:00:00,W022,AM,3,1,53,0.99,5,1
2023-04-30 14:00:00,W030,Night,3,1,59,0.66,8,1
2023-04-30 15:00:00,W020,PM,2,0,57,0.98,5,0
2023-04-30 16:00:00,W021,Night,3,1,49,0.57,4,0
2023-04-30 17:00:00,W044,PM,7,1,47,0.88,7,0
2023-04-30 18:00:00,W032,PM,5,0,40,0.82,9,0
2023-04-30 19:00:00,W046,Night,1,1,41,0.91,4,1
2023-04-30 20:00:00,W049,PM,1,1,35,0.51,10,1
2023-04-30 21:00:00,W021,Night,1,1,41,0.54,4,0
2023-04-30 22:00:00,W035,PM,5,1,37,0.53,8,0
2023-04-30 23:00:00,W032,AM,1,1,56,0.8,5,1
2023-05-01 00:00:00,W030,AM,2,0,52,0.8,8,0
2023-05-01 01:00:00,W039,PM,5,1,48,0.95,5,2
2023-05-01 02:00:00,W049,PM,7,1,49,0.73,7,1
2023-05-01 03:00:00,W012,Night,6,0,50,0.53,13,0
2023-05-01 04:00:00,W041,AM,7,0,44,0.6,4,0
2023-05-01 05:00:00,W047,Night,5,1,52,0.5,6,1
2023-05-01 06:00:00,W018,PM,5,0,44,0.89,5,1
2023-05-01 07:00:00,W021,PM,3,1,51,0.91,10,3
2023-05-01 08:00:00,W013,Night,3,0,51,1.0,7,0
2023-05-01 09:00:00,W021,PM,3,0,38,0.71,6,0
2023-05-01 10:00:00,W008,AM,8,1,59,0.51,8,0
2023-05-01 11:00:00,W046,Night,8,0,29,0.62,12,2
2023-05-01 12:00:00,W040,AM,4,1,48,0.79,5,0
2023-05-01 13:00:00,W046,AM,8,1,52,0.98,4,0
2023-05-01 14:00:00,W007,AM,2,0,38,0.55,7,0
2023-05-01 15:00:00,W023,Night,5,0,47,0.56,10,0
2023-05-01 16:00:00,W044,PM,7,1,42,0.85,12,0
2023-05-01 17:00:00,W032,AM,5,0,45,0.83,7,0
2023-05-01 18:00:00,W011,AM,3,1,43,0.63,10,0
2023-05-01 19:00:00,W022,AM,5,1,40,0.91,10,1
2023-05-01 20:00:00,W022,PM,6,0,41,0.56,6,0
2023-05-01 21:00:00,W043,PM,8,1,39,0.96,7,0
2023-05-01 22:00:00,W025,Night,5,0,40,0.6,13,0
2023-05-01 23:00:00,W022,PM,7,0,45,0.54,6,1
2023-05-02 00:00:00,W028,Night,1,0,50,0.67,6,1
2023-05-02 01:00:00,W029,Night,6,1,49,0.59,10,0
2023-05-02 02:00:00,W013,Night,6,1,54,0.76,4,1
2023-05-02 03:00:00,W018,Night,5,1,43,0.84,10,0
2023-05-02 04:00:00,W002,Night,4,0,61,0.75,10,0
2023-05-02 05:00:00,W029,AM,3,0,46,0.83,6,0
2023-05-02 06:00:00,W021,PM,2,1,46,0.68,7,0
2023-05-02 07:00:00,W015,AM,2,1,46,0.51,5,0
2023-05-02 08:00:00,W027,Night,1,1,62,0.99,4,0
2023-05-02 09:00:00,W050,PM,2,0,53,0.91,5,1
2023-05-02 10:00:00,W031,AM,2,0,44,0.54,13,0
2023-05-02 11:00:00,W015,AM,3,1,40,0.72,10,1
2023-05-02 12:00:00,W023,Night,8,1,47,0.82,8,0
2023-05-02 13:00:00,W024,AM,3,1,48,0.6,8,0
2023-05-02 14:00:00,W044,AM,4,1,41,0.79,7,0
2023-05-02 15:00:00,W013,AM,7,1,36,0.77,8,1
2023-05-02 16:00:00,W022,AM,1,1,28,0.6,9,0
2023-05-02 17:00:00,W043,AM,2,1,40,0.57,9,2
2023-05-02 18:00:00,W037,Night,4,1,40,0.88,7,1
2023-05-02 19:00:00,W033,Night,1,1,32,0.66,13,0
2023-05-02 20:00:00,W003,AM,6,0,56,0.62,8,1
2023-05-02 21:00:00,W019,Night,2,0,41,0.87,6,0
2023-05-02 22:00:00,W023,Night,2,1,41,0.87,2,0
2023-05-02 23:00:00,W029,PM,3,1,44,0.64,10,0
2023-05-03 00:00:00,W030,AM,5,1,48,0.94,9,0
2023-05-03 01:00:00,W039,Night,1,0,38,0.84,10,0
2023-05-03 02:00:00,W044,Night,2,0,56,0.67,9,1
2023-05-03 03:00:00,W047,AM,8,1,51,0.71,8,0
2023-05-03 04:00:00,W025,PM,1,0,45,0.86,10,1
2023-05-03 05:00:00,W037,AM,7,0,49,0.61,11,0
2023-05-03 06:00:00,W047,PM,8,1,43,0.73,10,0
2023-05-03 07:00:00,W008,AM,4,1,32,0.83,11,0
2023-05-03 08:00:00,W042,AM,8,0,48,0.77,8,0
2023-05-03 09:00:00,W016,AM,4,1,37,0.8,11,0
2023-05-03 10:00:00,W008,AM,5,1,56,0.77,7,0
2023-05-03 11:00:00,W001,PM,2,1,48,0.6,6,0
2023-05-03 12:00:00,W044,PM,8,1,43,0.71,7,0
2023-05-03 13:00:00,W005,Night,7,0,40,0.77,11,1
2023-05-03 14:00:00,W003,AM,3,0,43,0.89,7,0
2023-05-03 15:00:00,W001,PM,2,0,45,0.83,7,0
2023-05-03 16:00:00,W004,PM,1,1,52,0.71,8,0
2023-05-03 17:00:00,W040,PM,6,0,42,0.99,12,0
2023-05-03 18:00:00,W035,AM,4,1,39,0.55,10,0
2023-05-03 19:00:00,W032,Night,1,1,60,0.6,8,2
2023-05-03 20:00:00,W042,PM,5,0,44,0.67,6,0
2023-05-03 21:00:00,W034,AM,4,0,49,0.61,5,0
2023-05-03 22:00:00,W043,PM,3,1,37,0.81,5,1
2023-05-03 23:00:00,W025,PM,4,1,51,0.52,14,0
2023-05-04 00:00:00,W010,Night,6,0,37,0.59,11,0
2023-05-04 01:00:00,W021,PM,8,0,47,0.65,5,0
2023-05-04 02:00:00,W046,PM,7,1,43,0.84,7,0
2023-05-04 03:00:00,W039,AM,8,0,49,0.94,3,0
2023-05-04 04:00:00,W027,AM,2,1,39,0.9,11,1
2023-05-04 05:00:00,W027,Night,6,0,46,0.59,4,0
2023-05-04 06:00:00,W002,AM,7,1,32,0.78,16,0
2023-05-04 07:00:00,W041,AM,6,0,50,0.52,12,0
2023-05-04 08:00:00,W048,Night,2,1,47,0.66,4,0
2023-05-04 09:00:00,W013,PM,4,0,44,0.9,5,2
2023-05-04 10:00:00,W009,Night,5,1,54,0.73,9,0
2023-05-04 11:00:00,W036,AM,2,0,59,0.57,7,0
2023-05-04 12:00:00,W022,Night,2,0,36,0.72,7,1
2023-05-04 13:00:00,W042,PM,7,1,43,0.6,6,0
2023-05-04 14:00:00,W026,Night,3,1,37,0.7,6,0
2023-05-04 15:00:00,W012,AM,8,1,32,0.74,8,1
2023-05-04 16:00:00,W017,AM,4,1,41,0.67,8,0
2023-05-04 17:00:00,W014,Night,2,1,45,0.97,10,0
2023-05-04 18:00:00,W014,PM,5,1,41,0.78,12,0
2023-05-04 19:00:00,W034,Night,1,1,41,0.92,8,0
2023-05-04 20:00:00,W020,PM,4,1,44,0.88,11,0
2023-05-04 21:00:00,W011,PM,3,0,52,0.83,11,0
2023-05-04 22:00:00,W016,Night,6,1,54,0.75,8,1
2023-05-04 23:00:00,W031,PM,2,1,50,0.5,10,0
2023-05-05 00:00:00,W006,AM,5,0,53,0.81,10,0
2023-05-05 01:00:00,W019,Night,4,1,39,0.68,9,0
2023-05-05 02:00:00,W037,PM,5,0,49,0.56,7,0
2023-05-05 03:00:00,W004,AM,5,1,38,0.72,4,1
2023-05-05 04:00:00,W047,Night,8,0,43,0.87,7,0
2023-05-05 05:00:00,W004,AM,7,0,49,0.98,7,0
2023-05-05 06:00:00,W020,AM,6,1,47,0.69,8,0
2023-05-05 07:00:00,W010,AM,3,1,41,0.77,6,0
2023-05-05 08:00:00,W024,PM,8,1,53,0.93,9,1
2023-05-05 09:00:00,W035,Night,4,1,44,0.67,8,1
2023-05-05 10:00:00,W026,Night,2,1,35,0.57,6,0
2023-05-05 11:00:00,W037,PM,3,0,44,0.64,9,1
2023-05-05 12:00:00,W038,Night,2,1,50,0.95,9,0
2023-05-05 13:00:00,W021,AM,1,1,50,0.58,5,1
2023-05-05 14:00:00,W040,Night,5,1,49,0.66,12,0
2023-05-05 15:00:00,W039,PM,1,0,41,0.73,10,1
2023-05-05 16:00:00,W021,AM,7,1,53,0.92,5,0
2023-05-05 17:00:00,W010,PM,5,0,45,0.97,6,0
2023-05-05 18:00:00,W038,AM,6,1,59,0.71,14,0
2023-05-05 19:00:00,W046,AM,3,1,38,0.97,8,0
2023-05-05 20:00:00,W004,Night,2,1,51,0.58,5,0
2023-05-05 21:00:00,W045,AM,8,1,36,0.58,12,1
2023-05-05 22:00:00,W020,PM,7,0,40,0.97,10,1
2023-05-05 23:00:00,W017,Night,6,1,42,0.75,4,0
2023-05-06 00:00:00,W007,PM,2,1,36,0.59,7,0
2023-05-06 01:00:00,W004,AM,3,0,43,0.74,10,0
2023-05-06 02:00:00,W029,PM,4,1,34,0.89,9,1
2023-05-06 03:00:00,W014,PM,7,1,45,0.91,14,0
2023-05-06 04:00:00,W003,AM,1,1,48,0.93,7,0
2023-05-06 05:00:00,W024,Night,1,1,48,0.78,8,0
2023-05-06 06:00:00,W037,PM,8,1,46,0.93,5,0
2023-05-06 07:00:00,W016,AM,2,0,39,0.76,5,2
2023-05-06 08:00:00,W004,Night,2,1,40,0.8,7,0
2023-05-06 09:00:00,W024,Night,2,1,47,0.88,9,0
2023-05-06 10:00:00,W034,Night,7,1,41,0.71,5,0
2023-05-06 11:00:00,W030,PM,3,0,50,0.54,6,0
2023-05-06 12:00:00,W018,PM,4,0,34,0.68,7,2
2023-05-06 13:00:00,W019,PM,1,0,61,0.81,5,2
2023-05-06 14:00:00,W031,Night,6,1,41,0.6,5,0
2023-05-06 15:00:00,W019,PM,5,1,52,0.57,5,0
2023-05-06 16:00:00,W049,AM,7,1,41,0.65,10,0
2023-05-06 17:00:00,W046,PM,7,1,44,0.52,9,0
2023-05-06 18:00:00,W019,PM,3,1,45,0.87,9,0
2023-05-06 19:00:00,W022,Night,1,1,52,0.63,6,0
2023-05-06 20:00:00,W024,PM,8,0,35,0.56,7,1
2023-05-06 21:00:00,W045,AM,4,1,36,0.85,11,0
2023-05-06 22:00:00,W012,Night,3,1,46,0.92,6,2
2023-05-06 23:00:00,W030,AM,6,1,47,0.51,4,0
2023-05-07 00:00:00,W038,Night,1,1,39,0.62,10,0
2023-05-07 01:00:00,W031,Night,3,1,50,0.97,10,0
2023-05-07 02:00:00,W036,PM,1,1,36,0.69,14,0
2023-05-07 03:00:00,W019,AM,1,1,49,0.97,11,0
2023-05-07 04:00:00,W048,Night,8,0,45,0.64,6,1
2023-05-07 05:00:00,W045,PM,7,1,43,0.61,10,0
2023-05-07 06:00:00,W036,Night,4,1,39,0.61,8,0
2023-05-07 07:00:00,W030,Night,7,0,45,0.54,9,0
2023-05-07 08:00:00,W049,Night,5,1,49,0.95,7,0
2023-05-07 09:00:00,W033,Night,4,1,31,0.99,12,0
2023-05-07 10:00:00,W018,Night,1,0,38,0.98,13,0
2023-05-07 11:00:00,W049,Night,3,1,46,0.93,8,0
2023-05-07 12:00:00,W028,PM,6,1,41,0.92,12,0
2023-05-07 13:00:00,W047,Night,8,1,53,0.83,7,0
2023-05-07 14:00:00,W011,AM,4,0,38,0.91,10,0
2023-05-07 15:00:00,W045,PM,5,1,58,0.6,9,0
2023-05-07 16:00:00,W033,AM,1,0,40,0.69,4,0
2023-05-07 17:00:00,W017,Night,6,1,50,0.82,5,0
2023-05-07 18:00:00,W006,AM,4,1,46,0.94,8,1
2023-05-07 19:00:00,W004,Night,7,1,42,0.83,6,0
2023-05-07 20:00:00,W020,Night,7,0,44,0.92,7,0
2023-05-07 21:00:00,W048,PM,4,0,46,0.74,5,0
2023-05-07 22:00:00,W047,PM,4,0,48,0.86,1,0
2023-05-07 23:00:00,W027,Night,4,0,45,0.99,4,0
2023-05-08 00:00:00,W015,PM,6,1,32,0.58,8,0
2023-05-08 01:00:00,W006,AM,7,1,46,0.96,4,1
2023-05-08 02:00:00,W047,PM,3,1,39,0.76,7,0
2023-05-08 03:00:00,W014,PM,5,1,37,0.82,2,3
2023-05-08 04:00:00,W011,AM,5,0,34,0.94,5,0
2023-05-08 05:00:00,W039,PM,8,0,46,0.7,11,0
2023-05-08 06:00:00,W009,Night,1,0,53,0.71,9,1
2023-05-08 07:00:00,W026,AM,2,1,45,0.76,9,0
2023-05-08 08:00:00,W016,Night,3,1,50,0.51,3,0
2023-05-08 09:00:00,W005,AM,7,0,52,0.75,12,1
2023-05-08 10:00:00,W010,Night,1,0,52,0.65,7,0
2023-05-08 11:00:00,W050,Night,8,1,48,0.96,9,0
2023-05-08 12:00:00,W003,PM,1,1,53,0.54,7,1
2023-05-08 13:00:00,W013,Night,4,1,46,0.73,13,0
2023-05-08 14:00:00,W043,PM,2,1,34,0.97,10,1
2023-05-08 15:00:00,W049,AM,7,0,53,0.95,8,0
2023-05-08 16:00:00,W030,Night,2,1,58,0.85,9,0
2023-05-08 17:00:00,W045,Night,3,1,55,0.79,8,0
2023-05-08 18:00:00,W006,AM,2,0,50,0.64,9,1
2023-05-08 19:00:00,W017,AM,1,1,36,0.68,10,0
2023-05-08 20:00:00,W045,Night,2,1,51,0.55,6,0
2023-05-08 21:00:00,W019,AM,2,0,45,0.89,12,0
2023-05-08 22:00:00,W042,PM,5,1,37,0.66,8,0
2023-05-08 23:00:00,W035,AM,7,0,41,0.83,5,0
2023-05-09 00:00:00,W046,AM,7,0,46,0.68,12,0
2023-05-09 01:00:00,W026,Night,1,1,45,0.73,11,1
2023-05-09 02:00:00,W005,PM,6,0,41,0.78,9,0
2023-05-09 03:00:00,W029,AM,2,1,46,0.9,6,0
2023-05-09 04:00:00,W037,PM,2,1,41,0.61,5,0
2023-05-09 05:00:00,W020,PM,4,0,44,0.7,12,0
2023-05-09 06:00:00,W049,PM,7,1,49,0.57,7,0
2023-05-09 07:00:00,W021,Night,2,1,45,0.54,10,1
2023-05-09 08:00:00,W010,AM,7,1,55,0.8,8,0
2023-05-09 09:00:00,W005,Night,2,1,54,0.59,5,0
2023-05-09 10:00:00,W036,AM,5,0,54,0.53,9,0
2023-05-09 11:00:00,W006,AM,1,1,35,0.95,12,1
2023-05-09 12:00:00,W026,Night,7,1,49,0.77,7,1
2023-05-09 13:00:00,W004,PM,3,1,36,0.57,9,0
2023-05-09 14:00:00,W039,PM,1,0,48,0.53,10,0
2023-05-09 15:00:00,W039,AM,4,1,49,0.56,13,0
2023-05-09 16:00:00,W050,Night,1,0,51,0.74,8,1
2023-05-09 17:00:00,W035,PM,2,1,40,0.83,7,0
2023-05-09 18:00:00,W001,PM,4,1,50,0.82,9,0
2023-05-09 19:00:00,W024,AM,1,1,46,0.57,6,0
2023-05-09 20:00:00,W036,AM,8,1,41,0.82,3,2
2023-05-09 21:00:00,W006,Night,4,0,44,0.7,5,0
2023-05-09 22:00:00,W041,AM,8,0,34,0.73,7,1
2023-05-09 23:00:00,W046,PM,3,0,47,0.9,7,0
2023-05-10 00:00:00,W044,PM,1,0,50,0.67,10,0
2023-05-10 01:00:00,W031,PM,7,0,48,0.57,6,0
2023-05-10 02:00:00,W020,PM,7,1,50,0.94,9,0
2023-05-10 03:00:00,W024,Night,6,1,41,0.61,9,0
2023-05-10 04:00:00,W025,Night,2,0,52,0.65,8,0
2023-05-10 05:00:00,W036,AM,8,1,52,0.85,4,1
2023-05-10 06:00:00,W021,AM,4,1,54,0.84,8,0
2023-05-10 07:00:00,W030,AM,6,1,48,0.9,7,0
2023-05-10 08:00:00,W024,Night,6,1,38,0.59,8,0
2023-05-10 09:00:00,W044,PM,5,0,47,0.68,10,0
2023-05-10 10:00:00,W042,AM,8,1,38,0.56,7,0
2023-05-10 11:00:00,W030,PM,4,1,36,0.77,11,0
2023-05-10 12:00:00,W022,AM,6,0,38,0.65,9,0
2023-05-10 13:00:00,W028,AM,5,0,46,0.84,7,0
2023-05-10 14:00:00,W007,AM,6,0,47,0.5,4,0
2023-05-10 15:00:00,W035,AM,2,0,43,0.53,7,1
2023-05-10 16:00:00,W028,AM,3,1,46,0.72,7,0
2023-05-10 17:00:00,W014,PM,8,1,44,0.98,8,1
2023-05-10 18:00:00,W010,AM,5,0,50,0.95,9,0
2023-05-10 19:00:00,W016,PM,3,1,53,1.0,6,0
2023-05-10 20:00:00,W016,Night,4,1,49,0.71,15,0
2023-05-10 21:00:00,W031,AM,2,0,46,0.52,7,1
2023-05-10 22:00:00,W042,PM,5,0,46,0.65,6,0
2023-05-10 23:00:00,W025,Night,4,0,46,0.84,12,0
2023-05-11 00:00:00,W013,Night,6,1,44,0.57,8,1
2023-05-11 01:00:00,W006,Night,7,0,36,0.65,10,0
2023-05-11 02:00:00,W044,PM,1,1,53,0.53,11,0
2023-05-11 03:00:00,W009,AM,4,1,50,0.74,11,0
2023-05-11 04:00:00,W045,AM,3,1,43,0.6,7,1
2023-05-11 05:00:00,W036,PM,2,0,36,0.55,11,0
2023-05-11 06:00:00,W043,AM,2,0,47,0.71,8,0
2023-05-11 07:00:00,W020,PM,4,1,44,0.68,13,0
2023-05-11 08:00:00,W018,AM,6,1,38,0.77,8,0
2023-05-11 09:00:00,W043,Night,1,1,48,0.87,8,0
2023-05-11 10:00:00,W021,AM,8,1,44,0.56,14,0
2023-05-11 11:00:00,W004,PM,3,1,46,0.9,13,1
2023-05-11 12:00:00,W050,PM,4,1,57,0.51,8,1
2023-05-11 13:00:00,W033,Night,4,1,38,0.72,10,0
2023-05-11 14:00:00,W027,PM,7,0,36,0.79,6,1
2023-05-11 15:00:00,W007,AM,2,1,48,0.98,8,0
2023-05-11 16:00:00,W006,AM,3,1,47,0.79,8,0
2023-05-11 17:00:00,W015,Night,1,1,47,0.58,9,0
2023-05-11 18:00:00,W018,PM,2,0,47,0.76,5,1
2023-05-11 19:00:00,W032,Night,4,1,48,0.7,6,1
2023-05-11 20:00:00,W011,AM,2,1,50,0.74,7,0
2023-05-11 21:00:00,W020,Night,2,0,45,0.6,9,1
2023-05-11 22:00:00,W024,PM,5,0,41,0.75,8,1
2023-05-11 23:00:00,W015,Night,2,1,34,0.58,10,0
2023-05-12 00:00:00,W048,PM,6,1,51,0.87,9,0
2023-05-12 01:00:00,W007,PM,2,1,42,0.8,13,0
2023-05-12 02:00:00,W021,AM,8,0,34,0.54,8,0
2023-05-12 03:00:00,W042,AM,6,1,53,0.94,8,0
2023-05-12 04:00:00,W026,AM,3,1,48,0.81,9,1
2023-05-12 05:00:00,W044,PM,2,1,45,0.66,9,0
2023-05-12 06:00:00,W014,Night,1,1,53,0.52,6,0
2023-05-12 07:00:00,W037,PM,6,1,50,0.82,5,1
2023-05-12 08:00:00,W021,AM,6,1,40,0.69,5,0
2023-05-12 09:00:00,W018,AM,4,0,54,0.95,7,0
2023-05-12 10:00:00,W005,Night,3,1,39,0.52,7,2
2023-05-12 11:00:00,W003,AM,2,1,53,0.52,9,0
2023-05-12 12:00:00,W023,AM,7,0,34,0.97,5,0
2023-05-12 13:00:00,W026,AM,1,1,48,0.98,10,0
2023-05-12 14:00:00,W037,Night,4,1,50,0.51,5,0
2023-05-12 15:00:00,W024,PM,3,0,45,0.86,7,0
2023-05-12 16:00:00,W049,AM,8,0,37,0.61,7,0
2023-05-12 17:00:00,W019,Night,6,1,37,0.85,8,0
2023-05-12 18:00:00,W025,AM,1,0,59,0.93,4,0
2023-05-12 19:00:00,W021,Night,8,1,39,0.55,7,0
2023-05-12 20:00:00,W012,AM,2,0,44,0.62,13,0
2023-05-12 21:00:00,W041,Night,7,1,48,0.51,8,0
2023-05-12 22:00:00,W033,AM,5,0,42,0.52,9,0
2023-05-12 23:00:00,W050,PM,5,0,33,0.51,7,0
2023-05-13 00:00:00,W004,AM,3,1,51,0.9,4,0
2023-05-13 01:00:00,W042,Night,7,1,49,0.65,11,0
2023-05-13 02:00:00,W007,AM,1,1,48,0.75,8,0
2023-05-13 03:00:00,W022,PM,4,0,38,0.89,10,0
2023-05-13 04:00:00,W033,AM,1,1,48,0.75,8,0
2023-05-13 05:00:00,W017,Night,7,1,57,0.71,8,0
2023-05-13 06:00:00,W024,Night,8,1,40,0.51,7,0
2023-05-13 07:00:00,W034,PM,6,1,45,0.78,6,0
2023-05-13 08:00:00,W028,Night,5,1,42,0.56,8,0
2023-05-13 09:00:00,W043,AM,3,1,56,0.88,14,0
2023-05-13 10:00:00,W041,AM,2,1,51,0.63,7,0
2023-05-13 11:00:00,W039,AM,1,1,55,0.84,10,1
2023-05-13 12:00:00,W022,Night,5,0,44,0.82,9,0
2023-05-13 13:00:00,W049,AM,4,0,51,0.81,5,0
2023-05-13 14:00:00,W017,AM,3,0,53,0.63,9,0
2023-05-13 15:00:00,W034,AM,2,0,51,0.63,8,1
2023-05-13 16:00:00,W006,PM,1,0,41,0.93,2,1
2023-05-13 17:00:00,W046,Night,4,1,44,0.51,6,0
2023-05-13 18:00:00,W006,Night,2,1,46,0.59,11,1
2023-05-13 19:00:00,W034,Night,6,1,38,0.81,4,0
2023-05-13 20:00:00,W001,PM,5,0,43,0.91,9,0
2023-05-13 21:00:00,W010,Night,6,0,49,0.68,1,0
2023-05-13 22:00:00,W021,PM,5,1,46,0.83,7,0
2023-05-13 23:00:00,W005,PM,4,0,42,0.78,12,0
2023-05-14 00:00:00,W002,Night,8,1,39,0.53,8,1
2023-05-14 01:00:00,W022,AM,6,1,43,0.81,9,0
2023-05-14 02:00:00,W048,AM,5,0,41,0.91,5,1
2023-05-14 03:00:00,W002,Night,3,0,35,1.0,4,1
2023-05-14 04:00:00,W010,Night,4,1,30,0.51,3,0
2023-05-14 05:00:00,W034,PM,5,1,50,0.83,5,1
2023-05-14 06:00:00,W016,Night,1,1,42,0.71,6,0
2023-05-14 07:00:00,W048,PM,5,1,32,0.5,6,0
2023-05-14 08:00:00,W039,Night,6,0,61,0.81,4,0
2023-05-14 09:00:00,W022,AM,3,1,45,0.56,8,1
2023-05-14 10:00:00,W012,AM,2,0,43,0.69,8,0
2023-05-14 11:00:00,W024,Night,8,0,49,0.63,6,1
2023-05-14 12:00:00,W047,PM,2,1,38,0.68,9,1
2023-05-14 13:00:00,W040,AM,5,1,42,0.75,7,0
2023-05-14 14:00:00,W038,PM,2,0,50,0.68,9,0
2023-05-14 15:00:00,W010,Night,5,0,47,0.78,9,0
2023-05-14 16:00:00,W035,Night,3,0,49,0.62,6,1
2023-05-14 17:00:00,W049,AM,2,0,48,0.82,8,0
2023-05-14 18:00:00,W032,Night,6,0,40,0.93,8,0
2023-05-14 19:00:00,W007,AM,6,1,55,0.61,7,0
2023-05-14 20:00:00,W021,PM,1,1,49,0.75,8,0
2023-05-14 21:00:00,W020,AM,5,1,47,0.82,7,0
2023-05-14 22:00:00,W026,AM,2,1,44,0.78,7,0
2023-05-14 23:00:00,W004,PM,6,1,37,0.68,7,0
2023-05-15 00:00:00,W046,AM,7,1,37,0.82,8,1
2023-05-15 01:00:00,W022,AM,3,1,42,0.51,7,0
2023-05-15 02:00:00,W015,Night,8,0,47,0.68,12,0
2023-05-15 03:00:00,W040,PM,3,1,35,0.77,9,1
2023-05-15 04:00:00,W021,AM,7,1,42,0.51,7,0
2023-05-15 05:00:00,W015,PM,7,1,41,0.75,8,1
2023-05-15 06:00:00,W022,PM,1,1,45,0.83,7,1
2023-05-15 07:00:00,W028,AM,3,1,50,0.88,9,0
2023-05-15 08:00:00,W014,Night,3,1,41,0.56,7,0
2023-05-15 09:00:00,W027,PM,2,0,49,1.0,11,0
2023-05-15 10:00:00,W041,AM,5,1,43,0.8,5,0
2023-05-15 11:00:00,W040,PM,4,1,43,0.68,9,0
2023-05-15 12:00:00,W028,Night,8,0,44,0.62,6,0
2023-05-15 13:00:00,W026,Night,3,1,43,0.79,8,1
